FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2020-11-20 06:00:16,48.920517,28.685484,14532,251,8346,5935,0,0,0,0
4908,,Volynska,Ukraine,2020-11-20 06:00:16,51.190885,24.870603,20150,380,13278,6492,0,0,0,0
4913,,Dnipropetrovska,Ukraine,2020-11-20 06:00:16,48.301142,34.844169,25028,658,10249,14121,0,0,0,0
4912,,Donetska,Ukraine,2020-11-20 06:00:16,48.047635,37.674086,18790,296,7965,10529,0,0,0,0
4914,,Zhytomyrskа,Ukraine,2020-11-20 06:00:16,50.639546,28.475602,24542,419,13668,10455,0,0,0,0
4915,,Zakarpatska,Ukraine,2020-11-20 06:00:16,48.403718,23.275854,20463,489,10426,9548,0,0,0,0
4891,,Zaporizka,Ukraine,2020-11-20 06:00:16,47.26706,35.700061,21481,208,3436,17837,0,0,0,0
4892,,Ivano-Frankivska,Ukraine,2020-11-20 06:00:16,48.701932,24.619344,30091,544,12352,17195,0,0,0,0
4910,,Kyivska,Ukraine,2020-11-20 06:00:16,50.299214,30.455333,27347,600,10623,16124,0,0,0,0
4893,,Kirovohradska,Ukraine,2020-11-20 06:00:16,48.472378,32.081666,3931,129,1974,1828,0,0,0,0
4894,,Luhanska,Ukraine,2020-11-20 06:00:16,48.985624,39.018116,5385,133,2922,2330,0,0,0,0
4895,,Lvivska,Ukraine,2020-11-20 06:00:16,49.717422,23.916561,39229,1108,25379,12742,0,0,0,0
4896,,Mykolaivska,Ukraine,2020-11-20 06:00:16,47.438413,31.778998,13769,259,4378,9132,0,0,0,0
4909,Kyiv,Kyivska,Ukraine,2020-11-20 06:00:16,50.448668,30.547911,55203,1047,20012,34144,0,0,0,0
4911,,Odeska,Ukraine,2020-11-20 06:00:16,46.518829,30.602712,35440,489,8436,26515,0,0,0,0
4897,,Poltavska,Ukraine,2020-11-20 06:00:16,49.732656,33.778584,16935,356,8128,8451,0,0,0,0
4898,,Rivnenska,Ukraine,2020-11-20 06:00:16,51.039594,26.391115,26442,334,19626,6482,0,0,0,0
4899,,Sumska,Ukraine,2020-11-20 06:00:16,51.10612,34.12381,20124,291,7445,12388,0,0,0,0
4900,,Ternopilska,Ukraine,2020-11-20 06:00:16,49.402088,25.64818,24552,330,19402,4820,0,0,0,0
4901,,Kharkivska,Ukraine,2020-11-20 06:00:16,49.615098,36.504888,49618,673,17197,31748,0,0,0,0
4902,,Khersonska,Ukraine,2020-11-20 06:00:16,46.673984,33.53598,7946,165,3227,4554,0,0,0,0
4903,,Khmelnytska,Ukraine,2020-11-20 06:00:16,49.507456,26.929458,24485,379,13328,10778,0,0,0,0
4904,,Cherkaska,Ukraine,2020-11-20 06:00:16,49.260159,31.352536,15759,154,7683,7922,0,0,0,0
4905,,Chernivetska,Ukraine,2020-11-20 06:00:16,48.268275,25.976996,29612,587,12600,16425,0,0,0,0
4906,,Chernihivska,Ukraine,2020-11-20 06:00:16,51.355018,32.004509,12656,90,4399,8167,0,0,0,0
