FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Confirmed_delta,Deaths_delta,Recovered_delta,Active_delta
4907,,Vinnytsia,Ukraine,2021-11-13 06:00:16,48.920517,28.685484,92346,2302,77627,12417,0,0,0,0
4908,,Volynska,Ukraine,2021-11-13 06:00:16,51.190885,24.870603,84720,1701,70406,12613,0,0,0,0
4913,,Dnipropetrovska,Ukraine,2021-11-13 06:00:16,48.301142,34.844169,209903,6578,164328,38997,0,0,0,0
4912,,Donetska,Ukraine,2021-11-13 06:00:16,48.047635,37.674086,139719,3933,115132,20654,0,0,0,0
4914,,Zhytomyrskа,Ukraine,2021-11-13 06:00:16,50.639546,28.475602,125456,2713,103646,19097,0,0,0,0
4915,,Zakarpatska,Ukraine,2021-11-13 06:00:16,48.403718,23.275854,73195,1854,63807,7534,0,0,0,0
4891,,Zaporizka,Ukraine,2021-11-13 06:00:16,47.26706,35.700061,155826,3716,118606,33504,0,0,0,0
4892,,Ivano-Frankivska,Ukraine,2021-11-13 06:00:16,48.701932,24.619344,112812,2631,95534,14647,0,0,0,0
4910,,Kyivska,Ukraine,2021-11-13 06:00:16,50.299214,30.455333,160844,3676,138759,18409,0,0,0,0
4893,,Kirovohradska,Ukraine,2021-11-13 06:00:16,48.472378,32.081666,26470,1072,22048,3350,0,0,0,0
4894,,Luhanska,Ukraine,2021-11-13 06:00:16,48.985624,39.018116,53505,1772,40021,11712,0,0,0,0
4895,,Lvivska,Ukraine,2021-11-13 06:00:16,49.717422,23.916561,196791,4965,156751,35075,0,0,0,0
4896,,Mykolaivska,Ukraine,2021-11-13 06:00:16,47.438413,31.778998,95808,2664,79947,13197,0,0,0,0
4909,Kyiv,Kyivska,Ukraine,2021-11-13 06:00:16,50.448668,30.547911,276572,6771,238379,31422,0,0,0,0
4911,,Odeska,Ukraine,2021-11-13 06:00:16,46.518829,30.602712,213206,4570,157425,51211,0,0,0,0
4897,,Poltavska,Ukraine,2021-11-13 06:00:16,49.732656,33.778584,111265,2675,90592,17998,0,0,0,0
4898,,Rivnenska,Ukraine,2021-11-13 06:00:16,51.039594,26.391115,111405,1818,96489,13098,0,0,0,0
4899,,Sumska,Ukraine,2021-11-13 06:00:16,51.10612,34.12381,117463,2214,96816,18433,0,0,0,0
4900,,Ternopilska,Ukraine,2021-11-13 06:00:16,49.402088,25.64818,96944,1778,84277,10889,0,0,0,0
4901,,Kharkivska,Ukraine,2021-11-13 06:00:16,49.615098,36.504888,223443,4999,181884,36560,0,0,0,0
4902,,Khersonska,Ukraine,2021-11-13 06:00:16,46.673984,33.53598,72549,2191,47988,22370,0,0,0,0
4903,,Khmelnytska,Ukraine,2021-11-13 06:00:16,49.507456,26.929458,127298,2637,105195,19466,0,0,0,0
4904,,Cherkaska,Ukraine,2021-11-13 06:00:16,49.260159,31.352536,108835,1860,91832,15143,0,0,0,0
4905,,Chernivetska,Ukraine,2021-11-13 06:00:16,48.268275,25.976996,112192,2626,90677,18889,0,0,0,0
4906,,Chernihivska,Ukraine,2021-11-13 06:00:16,51.355018,32.004509,81010,1891,66513,12606,0,0,0,0
